name,leq_mean,leq_var,leq_std,leq_max,leq_10,leq_25,leq_median,leq_75,leq_90,leq_10-leq_90,loudness_mean,loudness_var,loudness_std,loudness_max,loudness_10,loudness_25,loudness_median,loudness_75,loudness_90,loudness_10-loudness_90,roughness_mean,roughness_var,roughness_std,roughness_max,roughness_10,roughness_25,roughness_median,roughness_75,roughness_90,roughness_10-roughness_90,sharpness_mean,sharpness_var,sharpness_std,sharpness_max,sharpness_10,sharpness_25,sharpness_median,sharpness_75,sharpness_90,sharpness_10-sharpness_90,fluct_mean,fluct_var,fluct_std,fluct_max,fluct_10,fluct_25,fluct_median,fluct_75,fluct_90,fluct_10-fluct_90,tonality_mean,tonality_var,tonality_std,tonality_max,tonality_10,tonality_25,tonality_median,tonality_75,tonality_90,tonality_10-tonality_90
Record86542.xls,50.50336852,14.15026223,3.761850643,62.07230759,45.25517082,47.34223557,50.80044556,53.25698471,54.92702293,9.671852112,5.333188613,2.207977789,1.486455658,12.27600002,3.758000016,4.199999809,5.136000156,5.999000072,7.122499943,3.364499927,1.087212341,0.022553126,0.150178128,1.57408464,0.92081821,0.984698445,1.069718957,1.183244765,1.286814928,0.365996718,1.594093647,0.060953468,0.246975469,3.089394093,1.312450469,1.432397485,1.572527409,1.703907132,1.874840438,0.56238997,0.015586069,0.000127049,0.01127323,0.058132291,0.004779987,0.007852611,0.012619175,0.019935793,0.032064378,0.027284392,0.062646167,0.003791704,0.06159874,0.415255427,0,0.013781073,0.051960088,0.092498682,0.13938757,0.13938757
Record86543.xls,52.72505625,5.94459951,2.438263319,59.36567688,49.28775024,50.90856171,52.98350525,54.32661819,55.80028915,6.51253891,5.166044124,0.751645891,0.867283836,10.1260004,4.198000193,4.570000172,5.047999859,5.583000183,6.266000032,2.06799984,1.092896178,0.013506323,0.116217594,1.60261941,0.977919221,1.021437109,1.076608598,1.153711617,1.234870732,0.256951511,1.601016598,0.083291875,0.288706078,3.384558201,1.326064706,1.41275847,1.537190318,1.692860961,1.965780079,0.639715374,0.011926057,0.000191168,0.01382837,0.104509331,0.003301842,0.004783388,0.009365533,0.013591942,0.019278035,0.015976194,0.049032694,0.002241531,0.047361665,0.28836441,0,0,0.041415099,0.07755778,0.112840101,0.112840101
Record86550.xls,50.48310478,42.72434603,6.536676864,68.49941254,43.47030067,45.72021866,47.58649445,55.37638855,60.942976,17.47267532,5.771515297,6.746029869,2.598236851,17.15999985,3.49000001,4.039999962,4.656000137,6.803999901,9.56400013,6.07400012,1.088589846,0.016574575,0.128743265,1.565941095,0.942924291,1.001193225,1.086055756,1.164535403,1.248713553,0.305789262,1.710340441,0.067870211,0.260611879,2.955161333,1.374518573,1.500053644,1.710927129,1.874011517,2.026266694,0.651748121,0.012483263,8.49E-05,0.009214706,0.056202475,0.004185024,0.005992367,0.00949083,0.017359804,0.023633167,0.019448143,0.068476728,0.004477877,0.066940771,0.431004077,0,0,0.054960646,0.1054594,0.159870543,0.159870543
Record86558.xls,51.20798708,21.3170894,4.617248595,65.70729065,45.36905479,47.55532455,50.88841629,54.02584457,57.77987289,12.4108181,5.264197866,2.167012268,1.472601686,11.71000004,3.749000072,4.199999809,4.947000027,5.80700016,7.404999971,3.655999899,1.133631759,0.031232012,0.176727159,1.760693431,0.951476932,1.006609619,1.092851996,1.245248914,1.381973565,0.430496633,1.439778042,0.030584572,0.174946722,2.905903339,1.228756905,1.31696856,1.424964309,1.554938555,1.657220483,0.428463578,0.009358958,0.000159894,0.012646769,0.093930148,0.00261232,0.004049069,0.006313506,0.009503089,0.016007426,0.013395106,0.059013566,0.002787547,0.052816028,0.311920077,0,0.017147349,0.049630713,0.089250498,0.133362107,0.133362107
Record86571.xls,50.48054367,21.69872552,4.658396144,72.95401764,44.80626106,47.36475372,50.69735718,53.00784683,54.89782906,10.09156799,5.412632025,4.132371809,2.033547416,23.19000053,3.725499988,4.196000099,5.096000195,6.058000088,7.210000038,3.484500051,1.199813168,0.089431057,0.299052541,2.943826199,0.922969699,1.034376025,1.155921102,1.295082867,1.448422313,0.525452614,1.750210525,0.17297041,0.4160452,4.328861713,1.349582613,1.480232477,1.665623069,1.903746843,2.234502196,0.884919584,0.025990847,0.001208147,0.034763457,0.261138916,0.005997847,0.009834884,0.014762891,0.027706591,0.052407051,0.046409203,0.06057559,0.002885441,0.053735427,0.324143469,0,0.015611141,0.052863255,0.090540454,0.131772235,0.131772235
Record86616.xls,53.80276073,18.71290382,4.32603369,64.24417877,48.42243004,50.57222366,53.4966774,56.80131531,60.09837914,11.6759491,6.292200004,3.487120739,1.868048298,14.38300037,4.273499966,4.864999771,5.834000111,7.43900013,9.093500137,4.820000172,1.286095367,0.06474714,0.254456534,2.180490017,0.988659531,1.093778729,1.26703912,1.434128582,1.64284724,0.654187709,1.43607798,0.065759132,0.256526741,2.819580078,1.168357074,1.25562644,1.387103081,1.562877536,1.762212515,0.593855441,0.016883712,7.48E-05,0.008649923,0.059423245,0.008168311,0.011095256,0.014810858,0.021020983,0.02740876,0.019240449,0.075057755,0.003589681,0.059935278,0.409041494,0,0.028858837,0.067711569,0.109932236,0.153886847,0.153886847
Record86618.xls,58.67180109,82.04023346,9.05800901,77.29836273,47.21893311,50.11210632,57.81271362,66.75502014,71.5654068,24.34647369,10.75411673,41.27740515,6.427037032,35.02000046,4.354000092,5.364999771,8.390999794,15.58399963,20.70499992,16.35099983,1.439561754,0.164806491,0.405966756,2.691346169,1.044755995,1.127518713,1.311666787,1.707527995,2.054580569,1.009824574,1.840197669,0.135535316,0.368282298,3.267895222,1.432187438,1.583230615,1.772630572,2.00929451,2.36460638,0.932418942,0.021243335,0.000107879,0.010387983,0.063454017,0.010244188,0.013436258,0.019756595,0.026727564,0.03411903,0.023874843,0.060972841,0.002726435,0.052233866,0.295830905,0,0.015106346,0.055534054,0.093406342,0.132986613,0.132986613
Record86630.xls,52.38382507,18.85459312,4.342380613,64.96931458,47.11226273,49.04232407,52.01929092,55.02642059,58.68333244,11.57106972,5.940143063,2.686693802,1.639697351,13.13899994,4.089000225,4.768000126,5.614999771,6.774000168,8.21900034,4.130000114,1.196651459,0.036183382,0.190220751,1.765340924,0.974485695,1.060890317,1.185538113,1.315860271,1.460420966,0.485935271,1.74029767,0.169969892,0.412420845,3.364099979,1.300081551,1.436539412,1.647753119,1.940837383,2.335903883,1.035822332,0.024248375,0.000174264,0.013202818,0.099993087,0.012850402,0.016490759,0.022350373,0.028250993,0.035282614,0.022432212,0.09039428,0.00611355,0.078217035,0.492817134,0,0.029560277,0.07522811,0.13175866,0.198326334,0.198326334
Record86648.xls,50.99570044,12.31292807,3.509134187,62.90363312,46.38656044,48.40578842,50.8439064,53.24810791,55.53383827,9.147277832,5.776812099,1.722387273,1.312864824,11.70699978,4.25549984,4.813000202,5.578999996,6.52699995,7.457000017,3.201500177,1.231109749,0.021180784,0.145537306,1.960056067,1.078558624,1.143454731,1.209107041,1.307929993,1.406642497,0.328083873,2.39555211,0.13489709,0.367414168,3.852092981,2.004050493,2.123299599,2.317187071,2.601170063,2.9274441,0.923393607,0.030307546,0.000199413,0.014123438,0.066416115,0.014628137,0.019624755,0.026723003,0.042030865,0.051391616,0.03676348,0.058473228,0.003445546,0.058719672,0.422890395,0,0.01595296,0.046670713,0.081873335,0.126351744,0.126351744
Record86655.xls,52.63245513,4.567148058,2.137183684,61.42494202,50.1920681,51.03881454,52.39673615,53.90104294,55.20788956,5.015821457,6.955054807,1.196739707,1.094345506,13.4119997,5.759000063,6.113999844,6.78399992,7.59100008,8.319499969,2.560499907,1.361717525,0.025841103,0.160752909,1.956238389,1.195889533,1.253518939,1.339736164,1.444664359,1.563495278,0.367605746,2.0736605,0.061275636,0.247627299,3.132698298,1.798130214,1.890465498,2.035248995,2.212497711,2.398913383,0.600783169,0.023469912,0.000275847,0.016611043,0.09386263,0.009732978,0.013244847,0.017155044,0.029915392,0.043374486,0.033641508,0.184196464,0.004847071,0.069645698,0.417050987,0.099144671,0.137530506,0.180472583,0.228513554,0.278841391,0.17969672
Record86657.xls,50.41401694,9.17111997,3.02852032,61.70920944,46.99368858,48.17461395,49.83782196,52.15525818,54.61138535,7.617696762,6.006797151,1.259723526,1.122773693,11.40400028,4.848500013,5.264999866,5.798999786,6.475999832,7.319000006,2.470499992,1.26157666,0.014868304,0.121936587,1.74068737,1.12441808,1.17941153,1.255900145,1.335389256,1.416166306,0.291748226,2.244027302,0.062757675,0.250604019,3.300331831,1.969139338,2.067994595,2.198719025,2.376621962,2.589113116,0.619973779,0.020006499,0.000154299,0.012423541,0.065264165,0.008066785,0.010899346,0.015875459,0.026941257,0.038167749,0.030100964,0.108850196,0.003685993,0.060733993,0.466007262,0.03340061,0.066830233,0.10471876,0.145927802,0.187731437,0.154330827
Record86664.xls,53.16220908,4.575309005,2.139092277,59.33495712,50.0478096,51.64032745,53.37948227,54.86372375,55.68050957,5.632699966,6.80831673,0.976435932,0.988499569,11.35499954,5.571000099,6.114999771,6.770999908,7.44299984,8.001999855,2.430999756,1.279681476,0.01367899,0.116958105,1.841703415,1.154363096,1.213761747,1.272487283,1.341229975,1.414814413,0.260451317,1.701492618,0.031849396,0.178527534,2.842396259,1.537232816,1.590070009,1.663653851,1.752976775,1.912018001,0.374785185,0.011162176,0.000101794,0.010090748,0.064596578,0.004072716,0.005333877,0.00781255,0.012943611,0.02233265,0.018259933,0.210485906,0.007402466,0.086068218,0.438105375,0.094820801,0.152901188,0.21355097,0.272088468,0.322388709,0.227567907
Record86665.xls,57.37312791,2.027533241,1.423978054,63.92499924,55.63622093,56.37662888,57.20635223,58.39160538,59.27180672,3.635585785,9.237150166,1.164125473,1.079330636,16.10000038,8.092000008,8.48900032,9.005999565,9.857999802,10.64699984,2.554999828,1.478830794,0.019294433,0.138905463,2.286511898,1.332312763,1.395486057,1.470522344,1.5470348,1.627829313,0.295516551,1.871722812,0.027015044,0.164421062,3.265499592,1.708044708,1.769487262,1.843756199,1.936858535,2.043931961,0.335887253,0.010289131,0.000108234,0.010405058,0.074872635,0.004248505,0.004856093,0.006562616,0.011981444,0.019243017,0.014994512,0.206212609,0.003844491,0.06202604,0.391336948,0.128152803,0.162388742,0.207194,0.246506408,0.285931185,0.157778382
Record86666.xls,55.28576438,6.953532351,2.637072345,60.92665863,50.79004478,54.35431671,56.07967377,57.04478073,57.88777924,7.097734451,8.221853385,1.976024574,1.406211933,13.19299984,6.041499853,7.532000065,8.340999603,9.107999802,9.849999905,3.808500051,1.433330856,0.015386291,0.124042434,1.8525846,1.297071755,1.361419082,1.432966888,1.506042898,1.578650773,0.281579018,1.902477164,0.05383582,0.232108088,3.228290081,1.678234875,1.755594492,1.848784328,1.993099809,2.206474185,0.52823931,0.017163141,0.000255749,0.015994485,0.076446258,0.00577031,0.007268659,0.010612671,0.019874947,0.038799873,0.033029563,0.203085885,0.009009545,0.09495242,0.459434986,0.066097852,0.138689399,0.209161967,0.270611763,0.322629914,0.256532062
Record86670.xls,55.37691812,12.23822618,3.498473126,66.58460236,51.40027237,52.79996109,54.63990784,57.58322144,60.62695503,9.226682663,7.084164412,2.37900398,1.542951207,13.20300007,5.34100008,5.940000057,6.789000034,7.965000153,9.129499912,3.788499832,1.302120521,0.028450959,0.168675408,1.814839125,1.126057506,1.185643971,1.274324834,1.410016537,1.526030958,0.399973452,1.600487392,0.082262529,0.286916573,2.844532251,1.277547181,1.397740245,1.55112493,1.740150809,1.98108989,0.703542709,0.019165871,0.000115087,0.010729423,0.076606557,0.009648468,0.011968884,0.017586388,0.022019679,0.029595478,0.019947009,0.10211572,0.003818864,0.061818962,0.318518937,0.023251682,0.056942064,0.097022779,0.142597198,0.185785465,0.162533783
Record86706.xls,52.44726669,21.91602208,4.681663221,62.12813187,45.26919556,48.76591492,52.82696152,56.3356781,58.32109642,13.05190086,6.136387903,2.752406982,1.659628689,13.80500031,3.959500074,4.835999966,5.967000008,7.298999786,8.23900032,4.279500246,1.329606648,0.422208328,0.649780557,5.552742958,0.927064568,1.038951874,1.227724195,1.353971243,1.48939383,0.562329262,1.646026404,0.09120841,0.302114834,3.294678688,1.315453589,1.41569519,1.595016837,1.814313889,2.031556606,0.716103017,0.014244814,6.32E-05,0.007951253,0.055838916,0.005609109,0.009136717,0.013203023,0.017139279,0.023046536,0.017437428,0.09996939,0.005189676,0.072065057,0.405364156,0.007899298,0.045327414,0.092135474,0.142584905,0.194329455,0.186430158
Record86715.xls,51.64379419,19.07888496,4.368132457,61.7146225,45.91082573,47.5124054,51.6807785,55.14368439,57.61717415,11.70634842,5.502860496,2.042335937,1.429612043,11.35099983,3.797999978,4.250999928,5.34499979,6.445000172,7.439500093,3.641500115,1.19597143,0.024563131,0.156727488,1.703201771,1.018349528,1.092688262,1.19532007,1.281153679,1.391623378,0.373273849,1.592228176,0.050726519,0.22530568,2.602011204,1.316748619,1.406211376,1.571231008,1.74588871,1.888272583,0.571523964,0.011365496,8.70E-05,0.009329342,0.06705942,0.003341299,0.004547887,0.010272095,0.01396351,0.01992621,0.016584911,0.060031324,0.002735889,0.052324349,0.370467156,0,0.017469192,0.051507968,0.089538924,0.130426221,0.130426221
Record86787.xls,50.89976659,7.298395151,2.701674298,63.08692551,47.88816452,49.36398315,50.59448624,51.85321808,54.22268486,6.33452034,5.892572951,2.152534079,1.467674086,18.63999939,4.792500019,5.093999863,5.572000027,6.22300005,7.115500212,2.323000193,1.546394393,1.230829675,1.1094361,10.25918388,1.131050169,1.205973446,1.287519753,1.414669394,1.706216872,0.575166702,1.73460006,0.071820336,0.268088586,4.299160957,1.561379194,1.614064336,1.687086105,1.785155535,1.905509114,0.34412992,0.040136569,0.001483214,0.038518117,0.197539687,0.00759004,0.017131223,0.028916482,0.045410026,0.09495106,0.08736102,0.040182921,0.001530217,0.039131918,0.223505527,0,0,0.036196835,0.065271467,0.095493998,0.095493998
Record86796.xls,51.55972039,7.163869325,2.676659528,63.38183212,48.08358765,49.46666718,51.48846054,53.24097824,54.99614334,6.912555695,6.291390748,1.980419657,1.407774915,19.18000031,5.053999901,5.324999809,5.964000225,6.960999966,7.993999958,2.940000057,1.40629431,0.221721802,0.470877039,8.003182411,1.165831029,1.217769563,1.33401686,1.456287444,1.621812642,0.455981612,1.939784454,0.052690309,0.22962543,4.347084045,1.743360698,1.81390655,1.909694552,2.0214746,2.170056581,0.426695883,0.036510606,0.000684741,0.026171363,0.138032123,0.005951327,0.014344437,0.029043471,0.056391966,0.075745266,0.069793939,0.037164186,0.001475814,0.038429997,0.209261909,0,0,0.031654265,0.060815178,0.089428451,0.089428451
Record86799.xls,51.76730655,12.22165406,3.496103635,61.29115677,47.2064724,48.85633469,51.65989685,54.32198334,56.40187645,9.195404053,6.161945905,3.227003729,1.797025922,17.47999954,4.547499895,4.913000107,5.604000092,6.90899992,8.666500092,4.119000196,1.51251705,0.351462435,0.592847198,7.48363924,1.170457423,1.262310147,1.42065829,1.587852061,1.807058036,0.636600614,1.774596403,0.048441339,0.2201723,4.269021988,1.6032722,1.658941031,1.735592127,1.824936032,1.955236018,0.351963818,0.082937165,0.002986531,0.054657109,0.211588547,0.009735411,0.028538596,0.083460771,0.121442564,0.161032505,0.151297094,0.040662057,0.001733307,0.041647831,0.270165712,0,0,0.034364149,0.065525211,0.095440682,0.095440682
Record86811.xls,50.61507817,17.2497578,4.153467393,67.62298584,46.06822395,47.03507614,49.67241287,53.22595596,56.76066399,10.69244003,5.758250529,3.243896717,1.801723393,20.98999977,4.331999779,4.639999866,5.223999977,6.18599987,7.819499969,3.487500191,1.466178016,0.786724177,0.886981502,8.825426102,1.079058886,1.130273342,1.215660274,1.48140353,1.826520205,0.747461319,1.781347285,0.093833042,0.306430864,4.337532043,1.455340683,1.602960944,1.76093936,1.902034402,2.062105179,0.606764495,0.033062718,0.001677792,0.040966822,0.182230309,0.003892961,0.005545406,0.012577211,0.051208517,0.102550663,0.098657702,0.039363024,0.001741533,0.041746533,0.281598836,0,0,0.03433574,0.063403659,0.09407524,0.09407524
Record86820.xls,50.3878288,11.18483305,3.344522004,62.4965744,46.6741066,47.84206009,49.61468124,52.41751862,55.52379799,8.849691391,6.255819216,2.366285236,1.53882118,20.42000008,4.748000145,5.258999825,5.835999966,6.855999947,8.438000202,3.690000057,1.357640595,0.083040296,0.288169332,3.036347151,1.114296734,1.173109472,1.272450328,1.449073315,1.764750481,0.650453746,2.185858078,0.070982021,0.266519376,3.966452837,1.902490735,2.006661415,2.141471624,2.298924446,2.526429534,0.623938799,0.018917943,0.000257359,0.016044752,0.08072146,0.004608158,0.006682081,0.013469949,0.025408493,0.046028771,0.041420612,0.033293826,0.001328277,0.03645851,0.211169332,0,0,0.028108448,0.054781936,0.081796274,0.081796274
Record86822.xls,52.00369708,17.50784383,4.184423539,67.05344391,47.00473022,48.35760117,51.6130867,55.03048706,58.10771751,11.10298729,6.448648401,3.647995421,1.910652692,19.84000015,4.582499981,5.03000021,5.94299984,7.46999979,8.850000381,4.267500401,1.422089379,0.07734401,0.278110033,2.937184572,1.154831171,1.211619616,1.387013018,1.543735266,1.722059906,0.567228734,1.762193167,0.06553364,0.256086541,3.559285641,1.515965819,1.606534839,1.723183274,1.841978788,2.028987885,0.513022065,0.013917211,0.00026247,0.016203288,0.096167117,0.00381006,0.005199345,0.007834828,0.016441102,0.026376248,0.022566189,0.053266825,0.002396927,0.04897585,0.304765344,0,0,0.047489975,0.081822887,0.118939988,0.118939988
Record86836.xls,50.00826152,19.43030212,4.408177578,74.34191132,47.08450508,47.90015411,49.03369904,50.04649734,52.2065506,5.122045517,6.397438437,6.896058963,2.626969868,40.84999847,4.946500063,5.34100008,5.910999775,6.362999916,7.356000185,2.409500122,1.535001306,0.885015345,0.940759721,9.269599915,1.178211987,1.217038631,1.25884676,1.341995895,1.788479388,0.610267401,2.212942559,0.079484069,0.282029576,5.45864439,1.996985674,2.087873697,2.190221786,2.278636217,2.363656998,0.366671324,0.014056671,0.00102469,0.032015438,0.19819279,0.001829842,0.002479869,0.003658018,0.005358719,0.046720974,0.044891132,0.036416544,0.001515709,0.038945973,0.206344128,0,0,0.030027647,0.060195364,0.092985317,0.092985317
Record86840.xls,50.0683382,40.39570158,6.356043812,70.96999359,44.6417141,45.41833878,47.74568939,52.59860611,60.08869362,15.44697952,5.945533811,6.553384824,2.560869477,17.93000031,4.007499933,4.313000202,4.955999851,6.429999828,9.406499863,5.398999929,1.098090986,0.008288592,0.091042401,1.348898411,1.011095524,1.047220409,1.093942463,1.14613384,1.207008839,0.195913315,1.832440227,0.084645463,0.291042525,3.330006361,1.366124988,1.70450747,1.905312419,2.001442194,2.095999241,0.729874253,0.007162917,6.39E-05,0.007997719,0.057029355,0.002035627,0.002575406,0.004284843,0.008171236,0.015767302,0.013731676,0.060555834,0.002936385,0.054207713,0.277972162,0,0,0.053350374,0.09580984,0.13557519,0.13557519
